device,datetime,co2,no_people
Aranet4 25247,2024-06-19 17:47:14,370.0,20.91
Aranet4 25247,2024-06-19 17:52:14,360.0,18.363333333333333
Aranet4 25247,2024-06-19 17:57:14,337.0,18.126666666666665
Aranet4 25247,2024-06-20 06:02:15,360.0,0.0
Aranet4 25247,2024-06-20 06:07:15,356.0,9.17
Aranet4 25247,2024-06-20 06:12:15,362.0,6.756666666666667
Aranet4 25247,2024-06-20 06:17:15,354.0,5.216666666666667
Aranet4 25247,2024-06-20 06:22:15,359.0,3.3333333333333335
Aranet4 25247,2024-06-20 06:27:15,360.0,7.843333333333334
Aranet4 25247,2024-06-20 06:32:15,348.0,9.866666666666667
Aranet4 25247,2024-06-20 06:37:15,361.0,13.973333333333333
Aranet4 25247,2024-06-20 06:42:15,365.0,14.676666666666666
Aranet4 25247,2024-06-20 06:47:15,369.0,19.58
Aranet4 25247,2024-06-20 06:52:15,373.0,22.343333333333334
Aranet4 25247,2024-06-20 06:57:15,372.0,28.72
Aranet4 25247,2024-06-20 07:02:15,373.0,25.986666666666668
Aranet4 25247,2024-06-20 07:07:15,373.0,33.35333333333333
Aranet4 25247,2024-06-20 07:12:15,388.0,39.01
Aranet4 25247,2024-06-20 07:17:15,392.0,43.96333333333333
Aranet4 25247,2024-06-20 07:22:15,400.0,45.79333333333334
Aranet4 25247,2024-06-20 07:27:15,388.0,52.2
Aranet4 25247,2024-06-20 07:32:15,402.0,54.42333333333333
Aranet4 25247,2024-06-20 07:37:15,411.0,59.68666666666667
Aranet4 25247,2024-06-20 07:42:15,383.0,61.4
Aranet4 25247,2024-06-20 07:47:15,385.0,65.12
Aranet4 25247,2024-06-20 07:52:15,372.0,76.53333333333333
Aranet4 25247,2024-06-20 07:57:15,378.0,81.85
Aranet4 25247,2024-06-20 08:02:15,375.0,81.78666666666666
Aranet4 25247,2024-06-20 08:07:15,372.0,88.37
Aranet4 25247,2024-06-20 08:12:15,376.0,97.14333333333333
Aranet4 25247,2024-06-20 08:17:15,370.0,99.26666666666667
Aranet4 25247,2024-06-20 08:22:15,352.0,102.28
Aranet4 25247,2024-06-20 08:27:15,370.0,101.77
Aranet4 25247,2024-06-20 08:32:15,348.0,110.13
Aranet4 25247,2024-06-20 08:37:15,372.0,118.18333333333334
Aranet4 25247,2024-06-20 08:42:15,360.0,118.24333333333334
Aranet4 25247,2024-06-20 08:47:15,385.0,113.09
Aranet4 25247,2024-06-20 08:52:15,378.0,122.39666666666666
Aranet4 25247,2024-06-20 08:57:15,375.0,122.66666666666667
Aranet4 25247,2024-06-20 09:02:15,386.0,124.83
Aranet4 25247,2024-06-20 09:07:15,377.0,118.87333333333333
Aranet4 25247,2024-06-20 09:12:15,380.0,130.17666666666668
Aranet4 25247,2024-06-20 09:17:15,392.0,133.13
Aranet4 25247,2024-06-20 09:22:15,374.0,135.74333333333334
Aranet4 25247,2024-06-20 09:27:15,379.0,140.79333333333332
Aranet4 25247,2024-06-20 09:32:15,381.0,148.02333333333334
Aranet4 25247,2024-06-20 09:37:15,400.0,146.48333333333332
Aranet4 25247,2024-06-20 09:42:15,386.0,138.91
Aranet4 25247,2024-06-20 09:47:15,391.0,148.69
Aranet4 25247,2024-06-20 09:52:15,384.0,150.54666666666665
Aranet4 25247,2024-06-20 09:57:15,398.0,150.08666666666667
Aranet4 25247,2024-06-20 10:02:15,403.0,154.79666666666665
Aranet4 25247,2024-06-20 10:07:15,373.0,155.87666666666667
Aranet4 25247,2024-06-20 10:12:15,377.0,140.83
Aranet4 25247,2024-06-20 10:17:15,388.0,143.23
Aranet4 25247,2024-06-20 10:22:15,464.0,147.09666666666666
Aranet4 25247,2024-06-20 10:27:15,407.0,136.39333333333335
Aranet4 25247,2024-06-20 10:32:15,393.0,128.44666666666666
Aranet4 25247,2024-06-20 10:37:15,439.0,132.88
Aranet4 25247,2024-06-20 10:42:15,392.0,134.18
Aranet4 25247,2024-06-20 10:47:15,384.0,138.29
Aranet4 25247,2024-06-20 10:52:15,385.0,133.45666666666668
Aranet4 25247,2024-06-20 10:57:15,382.0,124.33
Aranet4 25247,2024-06-20 11:02:15,392.0,116.66666666666667
Aranet4 25247,2024-06-20 11:07:15,373.0,122.52666666666667
Aranet4 25247,2024-06-20 11:12:15,374.0,116.61
Aranet4 25247,2024-06-20 11:17:15,360.0,122.40333333333334
Aranet4 25247,2024-06-20 11:22:15,352.0,104.12333333333333
Aranet4 25247,2024-06-20 11:27:15,349.0,96.83666666666667
Aranet4 25247,2024-06-20 11:32:15,363.0,102.55333333333333
Aranet4 25247,2024-06-20 11:37:15,373.0,93.64333333333333
Aranet4 25247,2024-06-20 11:42:15,352.0,92.49333333333334
Aranet4 25247,2024-06-20 11:47:15,367.0,95.81
Aranet4 25247,2024-06-20 11:52:15,372.0,87.81333333333333
Aranet4 25247,2024-06-20 11:57:15,378.0,87.43666666666667
Aranet4 25247,2024-06-20 12:02:15,405.0,92.07666666666667
Aranet4 25247,2024-06-20 12:07:15,500.0,99.57333333333334
Aranet4 25247,2024-06-20 12:12:15,470.0,95.76
Aranet4 25247,2024-06-20 12:17:15,379.0,90.69
Aranet4 25247,2024-06-20 12:22:15,400.0,92.93333333333334
Aranet4 25247,2024-06-20 12:27:15,426.0,94.00333333333333
Aranet4 25247,2024-06-20 12:32:15,430.0,93.41666666666667
Aranet4 25247,2024-06-20 12:37:15,407.0,87.11
Aranet4 25247,2024-06-20 12:42:15,389.0,80.46
Aranet4 25247,2024-06-20 12:47:15,456.0,84.98
Aranet4 25247,2024-06-20 12:52:15,504.0,82.13
Aranet4 25247,2024-06-20 12:57:15,460.0,78.76333333333334
Aranet4 25247,2024-06-20 13:02:15,412.0,76.64
Aranet4 25247,2024-06-20 13:07:15,410.0,72.34666666666666
Aranet4 25247,2024-06-20 13:12:15,381.0,47.276666666666664
Aranet4 25247,2024-06-20 13:17:15,359.0,41.653333333333336
Aranet4 25247,2024-06-20 13:22:15,385.0,51.096666666666664
Aranet4 25247,2024-06-20 13:27:15,359.0,53.013333333333335
Aranet4 25247,2024-06-20 13:32:15,420.0,54.846666666666664
Aranet4 25247,2024-06-20 13:37:15,397.0,52.513333333333335
Aranet4 25247,2024-06-20 13:42:15,350.0,55.26
Aranet4 25247,2024-06-20 13:47:15,367.0,55.096666666666664
Aranet4 25247,2024-06-20 13:52:15,414.0,57.236666666666665
Aranet4 25247,2024-06-20 13:57:15,469.0,57.84
Aranet4 25247,2024-06-20 14:02:15,484.0,59.31333333333333
Aranet4 25247,2024-06-20 14:07:15,386.0,58.65
Aranet4 25247,2024-06-20 14:12:15,451.0,62.62
Aranet4 25247,2024-06-20 14:17:15,386.0,67.58
Aranet4 25247,2024-06-20 14:22:15,490.0,70.96
Aranet4 25247,2024-06-20 14:27:15,505.0,68.65
Aranet4 25247,2024-06-20 14:32:15,427.0,65.7
Aranet4 25247,2024-06-20 14:37:15,380.0,71.89666666666666
Aranet4 25247,2024-06-20 14:42:15,360.0,65.41
Aranet4 25247,2024-06-20 14:47:15,430.0,61.233333333333334
Aranet4 25247,2024-06-20 14:52:15,396.0,64.33666666666667
Aranet4 25247,2024-06-20 14:57:15,442.0,66.63666666666667
Aranet4 25247,2024-06-20 15:02:15,381.0,60.36666666666667
Aranet4 25247,2024-06-20 15:07:15,354.0,62.336666666666666
Aranet4 25247,2024-06-20 15:12:15,409.0,50.0
Aranet4 25247,2024-06-20 15:17:15,389.0,45.803333333333335
Aranet4 25247,2024-06-20 15:22:15,344.0,46.223333333333336
Aranet4 25247,2024-06-20 15:27:15,341.0,48.27
Aranet4 25247,2024-06-20 15:32:15,341.0,43.31
Aranet4 25247,2024-06-20 15:37:15,371.0,45.79
Aranet4 25247,2024-06-20 15:42:15,338.0,40.4
Aranet4 25247,2024-06-20 15:47:15,343.0,45.79
Aranet4 25247,2024-06-20 15:52:15,348.0,41.61333333333334
Aranet4 25247,2024-06-20 15:57:15,350.0,34.32333333333333
Aranet4 25247,2024-06-20 16:02:15,346.0,35.873333333333335
Aranet4 25247,2024-06-20 16:07:15,332.0,31.67
Aranet4 25247,2024-06-20 16:12:15,351.0,29.706666666666667
Aranet4 25247,2024-06-20 16:17:15,337.0,35.44
Aranet4 25247,2024-06-20 16:22:15,342.0,32.57666666666667
Aranet4 25247,2024-06-20 16:27:15,337.0,29.97
Aranet4 25247,2024-06-20 16:32:15,373.0,25.626666666666665
Aranet4 25247,2024-06-20 16:37:15,340.0,21.793333333333333
Aranet4 25247,2024-06-20 16:42:15,333.0,24.94
Aranet4 25247,2024-06-20 16:47:15,345.0,24.036666666666665
Aranet4 25247,2024-06-20 16:52:15,335.0,22.613333333333333
Aranet4 25247,2024-06-20 16:57:15,330.0,18.21
Aranet4 25247,2024-06-20 17:02:15,340.0,14.04
Aranet4 25247,2024-06-20 17:07:15,328.0,12.2
Aranet4 25247,2024-06-20 17:12:15,331.0,8.596666666666666
Aranet4 25247,2024-06-20 17:17:15,333.0,10.31
Aranet4 25247,2024-06-20 17:22:15,352.0,17.446666666666665
Aranet4 25247,2024-06-20 17:27:15,344.0,18.296666666666667
Aranet4 25247,2024-06-20 17:32:15,334.0,18.94
Aranet4 25247,2024-06-20 17:37:15,360.0,17.65
Aranet4 25247,2024-06-20 17:42:15,345.0,8.466666666666667
Aranet4 25247,2024-06-20 17:47:15,343.0,5.363333333333333
Aranet4 25247,2024-06-20 17:52:15,323.0,6.3133333333333335
Aranet4 25247,2024-06-20 17:57:15,337.0,6.5
Aranet4 25247,2024-06-23 06:01:00,336.0,0.0
Aranet4 25247,2024-06-23 06:06:00,346.0,14.693333333333333
Aranet4 25247,2024-06-23 06:11:00,334.0,13.07
Aranet4 25247,2024-06-23 06:16:00,343.0,11.766666666666667
Aranet4 25247,2024-06-23 06:21:00,344.0,12.323333333333334
Aranet4 25247,2024-06-23 06:26:00,336.0,12.723333333333333
Aranet4 25247,2024-06-23 06:31:00,340.0,9.196666666666667
Aranet4 25247,2024-06-23 06:36:00,347.0,5.98
Aranet4 25247,2024-06-23 06:41:00,351.0,5.0633333333333335
Aranet4 25247,2024-06-23 06:46:00,326.0,12.326666666666666
Aranet4 25247,2024-06-23 06:51:00,344.0,10.82
Aranet4 25247,2024-06-23 06:56:00,339.0,12.02
Aranet4 25247,2024-06-23 07:01:00,342.0,11.646666666666667
Aranet4 25247,2024-06-23 07:06:00,347.0,12.916666666666666
Aranet4 25247,2024-06-23 07:11:00,335.0,17.2
Aranet4 25247,2024-06-23 07:16:00,354.0,22.963333333333335
Aranet4 25247,2024-06-23 07:21:00,342.0,23.61
Aranet4 25247,2024-06-23 07:26:00,347.0,22.626666666666665
Aranet4 25247,2024-06-23 07:31:00,325.0,23.063333333333333
Aranet4 25247,2024-06-23 07:36:00,342.0,24.09
Aranet4 25247,2024-06-23 07:41:00,346.0,24.313333333333333
Aranet4 25247,2024-06-23 07:46:00,335.0,26.886666666666667
Aranet4 25247,2024-06-23 07:51:00,329.0,29.516666666666666
Aranet4 25247,2024-06-23 07:56:00,346.0,38.20333333333333
Aranet4 25247,2024-06-23 08:01:00,346.0,39.10333333333333
Aranet4 25247,2024-06-23 08:06:00,360.0,43.77
Aranet4 25247,2024-06-23 08:11:00,357.0,41.71666666666667
Aranet4 25247,2024-06-23 08:16:00,350.0,41.97
Aranet4 25247,2024-06-23 08:21:00,344.0,36.736666666666665
Aranet4 25247,2024-06-23 08:26:00,342.0,39.54666666666667
Aranet4 25247,2024-06-23 08:31:00,330.0,39.42333333333333
Aranet4 25247,2024-06-23 08:36:00,338.0,41.513333333333335
Aranet4 25247,2024-06-23 08:41:00,342.0,44.49
Aranet4 25247,2024-06-23 08:46:00,344.0,46.13666666666666
Aranet4 25247,2024-06-23 08:51:00,352.0,45.54
Aranet4 25247,2024-06-23 08:56:00,340.0,47.236666666666665
Aranet4 25247,2024-06-23 09:01:00,345.0,54.236666666666665
Aranet4 25247,2024-06-23 09:06:00,338.0,52.75
Aranet4 25247,2024-06-23 09:11:00,346.0,52.79333333333334
Aranet4 25247,2024-06-23 09:16:00,345.0,57.82333333333333
Aranet4 25247,2024-06-23 09:21:00,345.0,56.693333333333335
Aranet4 25247,2024-06-23 09:26:00,347.0,58.193333333333335
Aranet4 25247,2024-06-23 09:31:00,338.0,60.096666666666664
Aranet4 25247,2024-06-23 09:36:00,349.0,58.95333333333333
Aranet4 25247,2024-06-23 09:41:00,352.0,56.69
Aranet4 25247,2024-06-23 09:46:00,344.0,56.82666666666667
Aranet4 25247,2024-06-23 09:51:00,336.0,57.06666666666667
Aranet4 25247,2024-06-23 09:56:00,327.0,60.77
Aranet4 25247,2024-06-23 10:01:00,341.0,67.16
Aranet4 25247,2024-06-23 10:06:00,354.0,61.01
Aranet4 25247,2024-06-23 10:11:00,346.0,65.37333333333333
Aranet4 25247,2024-06-23 10:16:00,342.0,62.013333333333335
Aranet4 25247,2024-06-23 10:21:00,358.0,63.526666666666664
Aranet4 25247,2024-06-23 10:26:00,348.0,63.56
Aranet4 25247,2024-06-23 10:31:00,342.0,61.18
Aranet4 25247,2024-06-23 10:36:00,342.0,55.78333333333333
Aranet4 25247,2024-06-23 10:41:00,346.0,52.24333333333333
Aranet4 25247,2024-06-23 10:46:00,350.0,53.31666666666667
Aranet4 25247,2024-06-23 10:51:00,364.0,59.78333333333333
Aranet4 25247,2024-06-23 10:56:00,347.0,64.20666666666666
Aranet4 25247,2024-06-23 11:01:00,343.0,60.50333333333333
Aranet4 25247,2024-06-23 11:06:00,339.0,66.33
Aranet4 25247,2024-06-23 11:11:00,352.0,60.06666666666667
Aranet4 25247,2024-06-23 11:16:00,343.0,63.03333333333333
Aranet4 25247,2024-06-23 11:21:00,348.0,72.86
Aranet4 25247,2024-06-23 11:26:00,350.0,80.98666666666666
Aranet4 25247,2024-06-23 11:31:00,348.0,80.82
Aranet4 25247,2024-06-23 11:36:00,350.0,84.88666666666667
Aranet4 25247,2024-06-23 11:41:00,338.0,86.35
Aranet4 25247,2024-06-23 11:46:00,343.0,83.57
Aranet4 25247,2024-06-23 11:51:00,348.0,82.60333333333334
Aranet4 25247,2024-06-23 11:56:00,348.0,85.76666666666667
Aranet4 25247,2024-06-23 12:01:00,344.0,84.53666666666666
Aranet4 25247,2024-06-23 12:06:00,347.0,86.85
Aranet4 25247,2024-06-23 12:11:00,350.0,85.90666666666667
Aranet4 25247,2024-06-23 12:16:00,343.0,83.36666666666666
Aranet4 25247,2024-06-23 12:21:00,343.0,75.29666666666667
Aranet4 25247,2024-06-23 12:26:00,365.0,63.57333333333333
Aranet4 25247,2024-06-23 12:31:00,341.0,64.29666666666667
Aranet4 25247,2024-06-23 12:36:00,357.0,67.66666666666667
Aranet4 25247,2024-06-23 12:41:00,326.0,68.68
Aranet4 25247,2024-06-23 12:46:00,352.0,69.43333333333334
Aranet4 25247,2024-06-23 12:51:00,359.0,62.77333333333333
Aranet4 25247,2024-06-23 12:56:00,341.0,67.72333333333333
Aranet4 25247,2024-06-23 13:01:00,332.0,72.05666666666667
Aranet4 25247,2024-06-23 13:06:00,340.0,71.71666666666667
Aranet4 25247,2024-06-23 13:11:00,341.0,74.56666666666666
Aranet4 25247,2024-06-23 13:16:00,354.0,71.48
Aranet4 25247,2024-06-23 13:21:00,345.0,64.85666666666667
Aranet4 25247,2024-06-23 13:26:00,341.0,65.83333333333333
Aranet4 25247,2024-06-23 13:31:00,338.0,68.17
Aranet4 25247,2024-06-23 13:36:00,329.0,64.26666666666667
Aranet4 25247,2024-06-23 13:41:00,343.0,63.58
Aranet4 25247,2024-06-23 13:46:00,332.0,57.06
Aranet4 25247,2024-06-23 13:51:00,350.0,58.25666666666667
Aranet4 25247,2024-06-23 13:56:00,341.0,56.38
Aranet4 25247,2024-06-23 14:01:00,357.0,64.10666666666667
Aranet4 25247,2024-06-23 14:06:00,343.0,59.916666666666664
Aranet4 25247,2024-06-23 14:11:00,345.0,62.20666666666666
Aranet4 25247,2024-06-23 14:16:00,352.0,61.20333333333333
Aranet4 25247,2024-06-23 14:21:00,345.0,66.71
Aranet4 25247,2024-06-23 14:26:00,329.0,63.07333333333333
Aranet4 25247,2024-06-23 14:31:00,353.0,62.096666666666664
Aranet4 25247,2024-06-23 14:36:00,341.0,64.52666666666667
Aranet4 25247,2024-06-23 14:41:00,358.0,64.81666666666666
Aranet4 25247,2024-06-23 14:46:00,348.0,60.99
Aranet4 25247,2024-06-23 14:51:00,337.0,57.72666666666667
Aranet4 25247,2024-06-23 14:56:00,337.0,53.12
Aranet4 25247,2024-06-23 15:01:00,359.0,52.20333333333333
Aranet4 25247,2024-06-23 15:06:00,342.0,54.81666666666667
Aranet4 25247,2024-06-23 15:11:00,343.0,57.32
Aranet4 25247,2024-06-23 15:16:00,347.0,53.34
Aranet4 25247,2024-06-23 15:21:00,359.0,53.013333333333335
Aranet4 25247,2024-06-23 15:26:00,341.0,47.89
Aranet4 25247,2024-06-23 15:31:00,343.0,48.406666666666666
Aranet4 25247,2024-06-23 15:36:00,345.0,42.03333333333333
Aranet4 25247,2024-06-23 15:41:00,331.0,36.64
Aranet4 25247,2024-06-23 15:46:00,348.0,34.43
Aranet4 25247,2024-06-23 15:51:00,343.0,31.003333333333334
Aranet4 25247,2024-06-23 15:56:00,341.0,33.51
Aranet4 25247,2024-06-23 16:01:00,338.0,32.41
Aranet4 25247,2024-06-23 16:06:00,347.0,30.893333333333334
Aranet4 25247,2024-06-23 16:11:00,339.0,41.736666666666665
Aranet4 25247,2024-06-23 16:16:00,349.0,48.266666666666666
Aranet4 25247,2024-06-23 16:21:00,357.0,39.07333333333333
Aranet4 25247,2024-06-23 16:26:00,349.0,46.66
Aranet4 25247,2024-06-23 16:31:00,351.0,52.38333333333333
Aranet4 25247,2024-06-23 16:36:00,338.0,51.92
Aranet4 25247,2024-06-23 16:41:00,351.0,43.57333333333333
Aranet4 25247,2024-06-23 16:46:00,348.0,41.843333333333334
Aranet4 25247,2024-06-23 16:51:00,344.0,41.28
Aranet4 25247,2024-06-23 16:56:00,340.0,35.446666666666665
Aranet4 25247,2024-06-23 17:01:00,342.0,31.43
Aranet4 25247,2024-06-23 17:06:00,368.0,35.166666666666664
Aranet4 25247,2024-06-23 17:11:00,339.0,32.45333333333333
Aranet4 25247,2024-06-23 17:16:00,345.0,30.196666666666665
Aranet4 25247,2024-06-23 17:21:00,335.0,23.99
Aranet4 25247,2024-06-23 17:26:00,350.0,23.62
Aranet4 25247,2024-06-23 17:31:00,344.0,28.956666666666667
Aranet4 25247,2024-06-23 17:36:00,348.0,28.883333333333333
Aranet4 25247,2024-06-23 17:41:00,345.0,30.256666666666668
Aranet4 25247,2024-06-23 17:46:00,337.0,37.446666666666665
Aranet4 25247,2024-06-23 17:51:00,352.0,45.25
Aranet4 25247,2024-06-23 17:56:00,350.0,42.14
Aranet4 25247,2024-06-24 06:01:00,348.0,0.0
Aranet4 25247,2024-06-24 06:06:00,342.0,8.7
Aranet4 25247,2024-06-24 06:11:00,355.0,15.013333333333334
Aranet4 25247,2024-06-24 06:16:00,352.0,14.32
Aranet4 25247,2024-06-24 06:21:00,362.0,13.013333333333334
Aranet4 25247,2024-06-24 06:26:00,348.0,12.336666666666666
Aranet4 25247,2024-06-24 06:31:00,348.0,13.746666666666666
Aranet4 25247,2024-06-24 06:36:00,346.0,15.246666666666666
Aranet4 25247,2024-06-24 06:41:00,361.0,15.243333333333334
Aranet4 25247,2024-06-24 06:46:00,364.0,19.796666666666667
Aranet4 25247,2024-06-24 06:51:00,353.0,24.23
Aranet4 25247,2024-06-24 06:56:00,379.0,24.316666666666666
Aranet4 25247,2024-06-24 07:01:00,367.0,27.356666666666666
Aranet4 25247,2024-06-24 07:06:00,359.0,31.163333333333334
Aranet4 25247,2024-06-24 07:11:00,373.0,33.58
Aranet4 25247,2024-06-24 07:16:00,386.0,43.39333333333333
Aranet4 25247,2024-06-24 07:21:00,365.0,54.05
Aranet4 25247,2024-06-24 07:26:00,380.0,64.35333333333334
Aranet4 25247,2024-06-24 07:31:00,386.0,66.30333333333333
Aranet4 25247,2024-06-24 07:36:00,385.0,73.53333333333333
Aranet4 25247,2024-06-24 07:41:00,392.0,77.79
Aranet4 25247,2024-06-24 07:46:00,389.0,80.6
Aranet4 25247,2024-06-24 07:51:00,390.0,82.88666666666667
Aranet4 25247,2024-06-24 07:56:00,380.0,95.23666666666666
Aranet4 25247,2024-06-24 08:01:00,376.0,101.27
Aranet4 25247,2024-06-24 08:06:00,385.0,106.78
Aranet4 25247,2024-06-24 08:11:00,391.0,112.13333333333334
Aranet4 25247,2024-06-24 08:16:00,386.0,115.37
Aranet4 25247,2024-06-24 08:21:00,398.0,119.26333333333334
Aranet4 25247,2024-06-24 08:26:00,420.0,123.55
Aranet4 25247,2024-06-24 08:31:00,418.0,129.91666666666666
Aranet4 25247,2024-06-24 08:36:00,410.0,133.2
Aranet4 25247,2024-06-24 08:41:00,404.0,132.79
Aranet4 25247,2024-06-24 08:46:00,405.0,131.73333333333332
Aranet4 25247,2024-06-24 08:51:00,409.0,148.10333333333332
Aranet4 25247,2024-06-24 08:56:00,424.0,148.68333333333334
Aranet4 25247,2024-06-24 09:01:00,427.0,152.32333333333332
Aranet4 25247,2024-06-24 09:06:00,441.0,162.22333333333333
Aranet4 25247,2024-06-24 09:11:00,417.0,161.15333333333334
Aranet4 25247,2024-06-24 09:16:00,428.0,171.01333333333332
Aranet4 25247,2024-06-24 09:21:00,411.0,190.58
Aranet4 25247,2024-06-24 09:26:00,411.0,181.24
Aranet4 25247,2024-06-24 09:31:00,397.0,194.69333333333333
Aranet4 25247,2024-06-24 09:36:00,398.0,211.01666666666668
Aranet4 25247,2024-06-24 09:41:00,413.0,213.02
Aranet4 25247,2024-06-24 09:46:00,388.0,211.87666666666667
Aranet4 25247,2024-06-24 09:51:00,422.0,211.40666666666667
Aranet4 25247,2024-06-24 09:56:00,397.0,206.62666666666667
Aranet4 25247,2024-06-24 10:01:00,392.0,207.97666666666666
Aranet4 25247,2024-06-24 10:06:00,414.0,209.38666666666666
Aranet4 25247,2024-06-24 10:11:00,388.0,200.02
Aranet4 25247,2024-06-24 10:16:00,370.0,194.54666666666665
Aranet4 25247,2024-06-24 10:21:00,398.0,205.78666666666666
Aranet4 25247,2024-06-24 10:26:00,414.0,207.09666666666666
Aranet4 25247,2024-06-24 10:31:00,391.0,212.93
Aranet4 25247,2024-06-24 10:36:00,419.0,219.50666666666666
Aranet4 25247,2024-06-24 10:41:00,412.0,220.75
Aranet4 25247,2024-06-24 10:46:00,388.0,213.99
Aranet4 25247,2024-06-24 10:51:00,390.0,219.67666666666668
Aranet4 25247,2024-06-24 10:56:00,384.0,215.67333333333335
Aranet4 25247,2024-06-24 11:01:00,376.0,219.37333333333333
Aranet4 25247,2024-06-24 11:06:00,370.0,215.78333333333333
Aranet4 25247,2024-06-24 11:11:00,374.0,213.93
Aranet4 25247,2024-06-24 11:16:00,365.0,208.73333333333332
Aranet4 25247,2024-06-24 11:21:00,370.0,214.71333333333334
Aranet4 25247,2024-06-24 11:26:00,365.0,218.12333333333333
Aranet4 25247,2024-06-24 11:31:00,378.0,210.55666666666667
Aranet4 25247,2024-06-24 11:36:00,397.0,212.95333333333335
Aranet4 25247,2024-06-24 11:41:00,396.0,221.92666666666668
Aranet4 25247,2024-06-24 11:46:00,438.0,209.74333333333334
Aranet4 25247,2024-06-24 11:51:00,400.0,188.51
Aranet4 25247,2024-06-24 11:56:00,416.0,187.67666666666668
Aranet4 25247,2024-06-24 12:01:00,430.0,198.14333333333335
Aranet4 25247,2024-06-24 12:06:00,403.0,215.39333333333335
Aranet4 25247,2024-06-24 12:11:00,405.0,203.39
Aranet4 25247,2024-06-24 12:16:00,393.0,208.33
Aranet4 25247,2024-06-24 12:21:00,378.0,196.56333333333333
Aranet4 25247,2024-06-24 12:26:00,384.0,189.25666666666666
Aranet4 25247,2024-06-24 12:31:00,398.0,176.66666666666666
Aranet4 25247,2024-06-24 12:36:00,494.0,193.48333333333332
Aranet4 25247,2024-06-24 12:41:00,416.0,199.23
Aranet4 25247,2024-06-24 12:46:00,404.0,197.93333333333334
Aranet4 25247,2024-06-24 12:51:00,428.0,200.78666666666666
Aranet4 25247,2024-06-24 12:56:00,372.0,187.01333333333332
Aranet4 25247,2024-06-24 13:01:00,372.0,179.10333333333332
Aranet4 25247,2024-06-24 13:06:00,384.0,180.99
Aranet4 25247,2024-06-24 13:11:00,375.0,179.50333333333333
Aranet4 25247,2024-06-24 13:16:00,398.0,172.85333333333332
Aranet4 25247,2024-06-24 13:21:00,400.0,162.59333333333333
Aranet4 25247,2024-06-24 13:26:00,421.0,177.67333333333335
Aranet4 25247,2024-06-24 13:31:00,383.0,175.96
Aranet4 25247,2024-06-24 13:36:00,366.0,158.04333333333332
Aranet4 25247,2024-06-24 13:41:00,378.0,159.42333333333335
Aranet4 25247,2024-06-24 13:46:00,375.0,157.10666666666665
Aranet4 25247,2024-06-24 13:51:00,402.0,146.66333333333333
Aranet4 25247,2024-06-24 13:56:00,365.0,141.7
Aranet4 25247,2024-06-24 14:01:00,389.0,137.00666666666666
Aranet4 25247,2024-06-24 14:06:00,374.0,146.21666666666667
Aranet4 25247,2024-06-24 14:11:00,365.0,137.4
Aranet4 25247,2024-06-24 14:16:00,378.0,120.80333333333333
Aranet4 25247,2024-06-24 14:21:00,458.0,125.26
Aranet4 25247,2024-06-24 14:26:00,390.0,127.92333333333333
Aranet4 25247,2024-06-24 14:31:00,373.0,126.42333333333333
Aranet4 25247,2024-06-24 14:36:00,381.0,113.49
Aranet4 25247,2024-06-24 14:41:00,399.0,111.99666666666667
Aranet4 25247,2024-06-24 14:46:00,385.0,107.34666666666666
Aranet4 25247,2024-06-24 14:51:00,361.0,110.32333333333334
Aranet4 25247,2024-06-24 14:56:00,361.0,108.28666666666666
Aranet4 25247,2024-06-24 15:01:00,360.0,92.81333333333333
Aranet4 25247,2024-06-24 15:06:00,351.0,80.38333333333334
